2455904.24030000,17185743356
2455904.24726000,17185743357
2455904.25422000,17185743358
2455904.26118000,17185743359
2455904.26814000,17185743360
2455904.27510000,17185743361
2455904.28206000,17185743362
2455904.28902000,17185743363
2455904.29598000,17185743364
2455904.30294000,17185743365
2455904.30990000,17185743366
2455904.31686000,17185743367
2455904.32382000,17185743368
2455904.33078000,17185743369
2455904.33774000,17185743370
2455904.34470000,17185743371
2455904.35166000,17185743372
2455904.35862000,17185743373
2455904.36557000,17185743374
2455904.37253000,17185743375
2455904.37949000,17185743376
2455904.38645000,17185743377
2455904.39341000,17185743378
2455904.40037000,17185743379
2455904.40733000,17185743380
2455904.41429000,17185743381
2455904.42125000,17185743382
2455904.42821000,17185743383
2455904.43517000,17185743384
2455904.44213000,17185743385
2455904.44909000,17185743386
2455904.45605000,17185743387
2455904.46301000,17185743388
2455904.46997000,17185743389
2455904.47693000,17185743390
2455904.48389000,17185743391
2455904.49084000,17185743392
2455904.49780000,17185743393
2455904.50476000,17185743394
2455904.51172000,17185743395
2455904.51868000,17185743396
2455904.52564000,17185743397
2455904.53260000,17185743398
2455904.53956000,17185743399
2455904.54652000,17185743400
2455904.55348000,17185743401
2455904.56044000,17185743402
2455904.56740000,17185743403
2455904.57436000,17185743404
2455904.58132000,17185743405
2455904.58828000,17185743406
2455904.59524000,17185743407
2455904.60220000,17185743408
2455904.60915000,17185743409
2455904.61611000,17185743410
2455904.62307000,17185743411
2455904.63003000,17185743412
2455904.63699000,17185743413
2455904.64395000,17185743414
2455904.65091000,17185743415
2455904.65787000,17185743416
2455904.66483000,17185743417
2455904.67179000,17185743418
2455904.67875000,17185743419
2455904.68571000,17185743420
2455904.69267000,17185743421
2455904.69963000,17185743422
2455904.70659000,17185743423
2455904.71355000,17185743424
2455904.72052000,17186237520
2455904.72747000,17185701527
2455904.73443000,17185734999
2455904.74138000,17185743428
2455904.74834000,17185743429
2455904.75530000,17185743430
2455904.76226000,17185743431
2455904.76922000,17185743432
2455904.77618000,17185743433
2455904.78314000,17185743434
2455904.79010000,17185743435
2455904.79706000,17185743436
2455904.80402000,17185743437
2455904.81098000,17185743438
2455904.81794000,17185743439
2455904.82490000,17185743440
2455904.83186000,17185743441
2455904.83882000,17185743442
2455904.84578000,17185743443
2455904.85274000,17185743444
2455904.85969000,17185743445
2455904.86665000,17185743446
2455904.87361000,17185743447
2455904.88057000,17185743448
2455904.88753000,17185743449
2455904.89449000,17185743450
2455904.90145000,17185743451
2455904.90841000,17185743452
2455904.91537000,17185743453
2455904.92233000,17185743454
2455904.92929000,17185743455
2455904.93625000,17185743456
2455904.94321000,17185743457
2455904.95017000,17185743458
2455904.95713000,17185743459
2455904.96409000,17185743460
2455904.97105000,17185743461
2455904.97801000,17185743462
2455904.98496000,17185743463
2455904.99192000,17185743464
2455905.01280000,17185743467
2455905.01976000,17185743468
2455905.02672000,17185743469
2455905.03368000,17185743470
2455905.04064000,17185743471
2455905.04760000,17185743472
2455905.05456000,17185743473
2455905.06152000,17185743474
2455905.06848000,17185743475
2455905.07544000,17185743476
2455905.08240000,17185743477
2455905.08936000,17185743478
2455905.09632000,17185743479
2455905.10328000,17185743480
2455905.11023000,17185743481
2455905.11719000,17185743482
2455905.12415000,17185743483
2455905.13111000,17185743484
2455905.13807000,17185743485
2455905.14503000,17185743486
2455905.15199000,17185743487
2455905.15895000,17185743488
2455905.16591000,17185743489
2455905.17287000,17185743490
2455905.17983000,17185743491
2455905.18679000,17185743492
2455905.19375000,17185743493
2455905.20071000,17185743494
2455905.20767000,17185743495
2455905.21463000,17185743496
2455905.22159000,17185743497
2455905.22854000,17185743498
2455905.23550000,17185743499
2455905.24246000,17185743500
2455905.24942000,17185743501
2455905.25638000,17185743502
2455905.26334000,17185743503
2455905.27030000,17185743504
2455905.27726000,17185743505
2455905.28422000,17185743506
2455905.29118000,17185743507
2455905.29814000,17185743508
2455905.30510000,17185743509
2455905.31206000,17185743510
2455905.31902000,17185743511
2455905.32598000,17185743512
2455905.33294000,17185743513
2455905.33990000,17185743514
2455905.34686000,17185743515
2455905.35381000,17185743516
2455905.36077000,17185743517
2455905.36768000,17188422608
2455905.38425000,0
2455905.39121000,17189268124
2455905.39893000,17185743522
2455905.40589000,17185743523
2455905.41285000,17185743524
2455905.41981000,17185743525
2455905.42676000,17185743526
2455905.43372000,17185743527
2455905.44068000,17185743528
2455905.44764000,17185743529
2455905.45460000,17185743530
2455905.46156000,17185743531
2455905.46852000,17185743532
2455905.47548000,17185743533
2455905.48244000,17185743534
2455905.48940000,17185743535
2455905.49636000,17185743536
2455905.50332000,17185743537
2455905.51028000,17185743538
2455905.51724000,17185743539
2455905.52420000,17185743540
2455905.53116000,17185743541
2455905.53812000,17185743542
2455905.54508000,17185743543
2455905.55203000,17185743544
2455905.55899000,17185743545
2455905.56595000,17185743546
2455905.57291000,17185743547
2455905.57987000,17185743548
2455905.58683000,17185743549
2455905.59379000,17185743550
2455905.60075000,17185743551
2455905.60771000,17185743552
2455905.61467000,17185743553
2455905.62163000,17185743554
2455905.62859000,17185743555
2455905.63555000,17185743556
2455905.64251000,17185743557
2455905.64947000,17185743558
2455905.65643000,17185743559
2455905.66339000,17185743560
2455905.67034000,17185743561
2455905.67730000,17185743562
2455905.68426000,17185743563
2455905.69122000,17185743564
2455905.69818000,17185743565
2455905.70514000,17185743566
2455905.71210000,17185743567
2455905.71907000,17185743568
2455905.72602000,17185743569
2455905.73298000,17185743570
2455905.73994000,17185743571
2455905.74690000,17185743572
2455905.75386000,17185743573
2455905.76082000,17185743574
2455905.76778000,17185743575
2455905.77474000,17185743576
2455905.78170000,17185743577
2455905.78866000,17185743578
2455905.79561000,17185743579
2455905.80257000,17185743580
2455905.80953000,17185743581
2455905.81649000,17185743582
2455905.82345000,17185743583
2455905.83041000,17185743584
2455905.83737000,17185743585
2455905.84433000,17185743586
2455905.85129000,17185743587
2455905.85825000,17185743588
2455905.86521000,17185743589
2455905.87217000,17185743590
2455905.87913000,17185743591
2455905.88609000,17185743592
2455905.89305000,17185743593
2455905.90001000,17185743594
2455905.90697000,17185743595
2455905.91393000,17185743596
2455905.92088000,17185743597
2455905.92784000,17185743598
2455905.93480000,17185743599
2455905.94176000,17185743600
2455905.94872000,17185743601
2455905.95568000,17185743602
2455905.96264000,17185743603
2455905.96960000,17185743604
2455905.97656000,17185743605
2455905.98352000,17185743606
2455905.99048000,17185743607
2455906.01136000,17185743610
2455906.01832000,17185743611
2455906.02528000,17185743612
2455906.03224000,17185743613
2455906.03920000,17185743614
2455906.04615000,17185743615
2455906.05311000,17185743616
2455906.06007000,17185743617
2455906.06703000,17185743618
2455906.07399000,17185743619
2455906.08095000,17185743620
2455906.08791000,17185743621
2455906.09487000,17185743622
2455906.10183000,17185743623
2455906.10879000,17185743624
2455906.11575000,17185743625
2455906.12271000,17185743626
2455906.12967000,17185743627
2455906.13663000,17185743628
2455906.14359000,17185743629
2455906.15055000,17185743630
2455906.15751000,17185743631
2455906.16447000,17185743632
2455906.17142000,17185743633
2455906.17838000,17185743634
2455906.18534000,17185743635
2455906.19230000,17185743636
2455906.19926000,17185743637
2455906.20622000,17185743638
2455906.21318000,17185743639
2455906.22014000,17185743640
2455906.22710000,17185743641
2455906.23406000,17185743642
2455906.24102000,17185743643
2455906.24798000,17185743644
2455906.25494000,17185743645
2455906.26190000,17185743646
2455906.26886000,17185743647
2455906.27582000,17185743648
2455906.28278000,17185743649
2455906.28973000,17185743650
2455906.29669000,17185743651
2455906.30365000,17185743652
2455906.31061000,17185743653
2455906.31757000,17185743654
2455906.32453000,17185743655
2455906.33149000,17185743656
2455906.33845000,17185743657
2455906.34541000,17185743658
2455906.35237000,17185743659
2455906.35933000,17185743660
2455906.36629000,17185743661
2455906.37325000,17185743662
2455906.38021000,17185743663
2455906.38717000,17185743664
2455906.39413000,17185743665
2455906.40109000,17185743666
2455906.40805000,17185743667
2455906.41500000,17185743668
2455906.42196000,17185743669
2455906.42892000,17185743670
2455906.43588000,17185743671
2455906.44284000,17185743672
2455906.44980000,17185743673
2455906.45676000,17185743674
2455906.46372000,17185743675
2455906.47068000,17185743676
2455906.47764000,17185743677
2455906.48460000,17185743678
2455906.49156000,17185743679
2455906.49852000,17185743680
2455906.50548000,17185743681
2455906.51244000,17185743682
2455906.51940000,17185743683
2455906.52636000,17185743684
2455906.53332000,17185743685
2455906.54027000,17185743686
2455906.54723000,17185743687
2455906.55419000,17185743688
2455906.56115000,17185743689
2455906.56811000,17185743690
2455906.57507000,17185743691
2455906.58203000,17185743692
2455906.58899000,17185743693
2455906.59595000,17185743694
2455906.60291000,17185743695
2455906.60987000,17185743696
2455906.61683000,17185743697
2455906.62379000,17185743698
2455906.63075000,17185743699
2455906.63771000,17185743700
2455906.64467000,17185743701
2455906.65163000,17185743702
2455906.65859000,17185743703
2455906.66554000,17185743704
2455906.67250000,17185743705
2455906.67946000,17185743706
2455906.68642000,17185743707
2455906.69338000,17185743708
2455906.70034000,17185743709
2455906.70730000,17185743710
2455906.71426000,17185743711
2455906.72123000,17186227927
2455906.72818000,17185743713
2455906.73514000,17185743714
2455906.74210000,17185743715
2455906.74906000,17185743716
2455906.75602000,17185743717
2455906.76298000,17185743718
2455906.76994000,17185743719
2455906.77690000,17185743720
2455906.78385000,17185743721
2455906.79081000,17185743722
2455906.79777000,17185743723
2455906.80473000,17185743724
2455906.81169000,17185743725
2455906.81865000,17185743726
2455906.82561000,17185743727
2455906.83257000,17185743728
2455906.83953000,17185743729
2455906.84649000,17185743730
2455906.85345000,17185743731
2455906.86041000,17185743732
2455906.86737000,17185743733
2455906.87433000,17185743734
2455906.88129000,17185743735
2455906.88825000,17185743736
2455906.89521000,17185743737
2455906.90217000,17185743738
2455906.90912000,17185743739
2455906.91608000,17185743740
2455906.92304000,17185743741
2455906.93000000,17185743742
2455906.93696000,17185743743
2455906.94392000,17185743744
2455906.95088000,17185743745
2455906.95784000,17185743746
2455906.96480000,17185743747
2455906.97176000,17185743748
2455906.97872000,17185743749
2455906.98568000,17185743750
2455906.99264000,17185743751
2455907.01352000,17185743754
2455907.02048000,17185743755
2455907.02744000,17185743756
2455907.03439000,17185743757
2455907.04135000,17185743758
2455907.04831000,17185743759
2455907.05527000,17185743760
2455907.06223000,17185743761
2455907.06919000,17185743762
2455907.07615000,17185743763
2455907.08311000,17185743764
2455907.09007000,17185743765
2455907.09703000,17185743766
2455907.10399000,17185743767
2455907.11095000,17185743768
2455907.11791000,17185743769
2455907.12487000,17185743770
2455907.13183000,17185743771
2455907.13879000,17185743772
2455907.14575000,17185743773
2455907.15271000,17185743774
2455907.15966000,17185743775
2455907.16662000,17185743776
2455907.17358000,17185743777
2455907.18054000,17185743778
2455907.18750000,17185743779
2455907.19446000,17185743780
2455907.20142000,17185743781
2455907.20838000,17185743782
2455907.21534000,17185743783
2455907.22230000,17185743784
2455907.22926000,17185743785
2455907.23622000,17185743786
2455907.24318000,17185743787
2455907.25014000,17185743788
2455907.25710000,17185743789
2455907.26406000,17185743790
2455907.27102000,17185743791
2455907.27798000,17185743792
2455907.28493000,17185743793
2455907.29189000,17185743794
2455907.29885000,17185743795
2455907.30581000,17185743796
2455907.31277000,17185743797
2455907.31973000,17185743798
2455907.32669000,17185743799
2455907.33365000,17185743800
2455907.34061000,17185743801
2455907.34757000,17185743802
2455907.35453000,17185743803
2455907.36149000,17185743804
2455907.36845000,17185743805
2455907.37541000,17185743806
2455907.38237000,17185743807
2455907.38933000,17185743808
2455907.39629000,17185743809
2455907.40324000,17185743810
2455907.41020000,17185743811
2455907.41716000,17185743812
2455907.42412000,17185743813
2455907.43108000,17185743814
2455907.43804000,17185743815
2455907.44500000,17185743816
2455907.45196000,17185743817
2455907.45892000,17185743818
2455907.46588000,17185743819
2455907.47284000,17185743820
2455907.47980000,17185743821
2455907.48676000,17185743822
2455907.49372000,17185743823
2455907.50068000,17185743824
2455907.50764000,17185743825
2455907.51460000,17185743826
2455907.52156000,17185743827
2455907.52851000,17185743828
2455907.53547000,17185743829
2455907.54243000,17185743830
2455907.54939000,17185743831
2455907.55635000,17185743832
2455907.56331000,17185743833
2455907.57027000,17185743834
2455907.57723000,17185743835
2455907.58419000,17185743836
2455907.59115000,17185743837
2455907.59811000,17185743838
2455907.60507000,17185743839
2455907.61203000,17185743840
2455907.61899000,17185743841
2455907.62595000,17185743842
2455907.63291000,17185743843
2455907.63987000,17185743844
2455907.64683000,17185743845
2455907.65378000,17185743846
2455907.66074000,17185743847
2455907.66770000,17185743848
2455907.67466000,17185743849
2455907.68162000,17185743850
2455907.68858000,17185743851
2455907.69554000,17185743852
2455907.70250000,17185743853
2455907.70946000,17185743854
2455907.71682000,17186349012
2455907.72338000,17185743856
2455907.73034000,17185743857
2455907.73730000,17185743858
2455907.74426000,17185743859
2455907.75122000,17185743860
2455907.75818000,17185743861
2455907.76514000,17185743862
2455907.77210000,17185743863
2455907.77905000,17185743864
2455907.78601000,17185743865
2455907.79297000,17185743866
2455907.79993000,17185743867
2455907.80689000,17185743868
2455907.81385000,17185743869
2455907.82081000,17185743870
2455907.82777000,17185743871
2455907.83473000,17185743872
2455907.84169000,17185743873
2455907.84865000,17185743874
2455907.85561000,17185743875
2455907.86257000,17185743876
2455907.86953000,17185743877
2455907.87649000,17185743878
2455907.88345000,17185743879
2455907.89041000,17185743880
2455907.89737000,17185743881
2455907.90432000,17185743882
2455907.91128000,17185743883
2455907.91824000,17185743884
2455907.92520000,17185743885
2455907.93216000,17185743886
2455907.93912000,17185743887
2455907.94608000,17185743888
2455907.95304000,17185743889
2455907.96000000,17185743890
2455907.96696000,17185743891
2455907.97392000,17185743892
2455907.98088000,17185743893
2455907.98784000,17185743894
2455908.00872000,17185743897
2455908.01568000,17185743898
2455908.02263000,17185743899
2455908.02959000,17185743900
2455908.04122000,17183226166
2455908.04351000,17185743902
2455908.05047000,17185743903
2455908.05732000,17196290090
2455908.06439000,17185743905
2455908.07135000,17185743906
2455908.07831000,17185743907
2455908.08527000,17185743908
2455908.09223000,17185743909
2455908.09919000,17185743910
2455908.10615000,17185743911
2455908.11311000,17185743912
2455908.12473000,17183226172
2455908.12703000,17185743914
2455908.13399000,17185743915
2455908.14083000,17196290124
2455908.14790000,17185743917
2455908.15720000,17184362388
2455908.16182000,17185743919
2455908.16880000,17188662338
2455908.18041000,17183226177
2455908.18270000,17185743922
2455908.18966000,17185743923
2455908.19650000,17196290146
2455908.20825000,17183226179
2455908.21054000,17185743926
2455908.21750000,17185743927
2455908.22434000,17196290157
2455908.23609000,17183226182
2455908.23838000,17185743930
2455908.24534000,17185743931
2455908.25218000,17196290168
2455908.26392000,17183226184
2455908.26622000,17185743934
2455908.27317000,17185743935
2455908.28002000,17196290179
2455908.29176000,17183226186
2455908.29405000,17185743938
2455908.30101000,17185743939
2455908.30786000,17196290191
2455908.31493000,17185743941
2455908.32189000,17185743942
2455908.32885000,17185743943
2455908.34277000,17185743945
2455908.34973000,17185743946
2455908.35278000,0
2455908.35669000,17185743947
2455908.36273000,0
2455908.37061000,17185743949
2455908.37990000,17184362412
2455908.38453000,17185743951
2455908.39386000,17182211016
2455908.39844000,17185743953
2455908.40540000,17185743954
2455908.41236000,17185743955
2455908.41841000,0
2455908.42628000,17185743957
2455908.43324000,17185743958
2455908.44020000,17185743959
2455908.44716000,17185743960
2455908.45879000,17183226200
2455908.46108000,17185743962
2455908.46804000,17185743963
2455908.47488000,17196290258
2455908.48196000,17185743965
2455908.48892000,17185743966
2455908.49588000,17185743967
2455908.50284000,17185743968
2455908.50980000,17185743969
2455908.51675000,17185743970
2455908.52371000,17185743971
2455908.53067000,17185743972
2455908.53763000,17185743973
2455908.54693000,17184362430
2455908.55155000,17185743975
2455908.55853000,17188662422
2455908.56547000,17185743977
2455908.57243000,17185743978
2455908.57939000,17185743979
2455908.58635000,17185743980
2455908.59798000,17183226211
2455908.60027000,17185743982
2455908.60723000,17185743983
2455908.61407000,17196290314
2455908.62115000,17185743985
2455908.62811000,17185743986
2455908.63507000,17185743987
2455908.64202000,17185743988
2455908.64898000,17185743989
2455908.65828000,17184362443
2455908.66290000,17185743991
2455908.66988000,17188662446
2455908.67682000,17185743993
2455908.68378000,17185743994
2455908.69074000,17185743995
2455908.69770000,17185743996
2455908.70934000,17182503765
2455908.71162000,17185743998
2455908.71859000,17186268044
2455908.72525000,17195069453
2455908.74642000,17185744003
2455908.75338000,17185744004
2455908.76034000,17185744005
2455908.76729000,17185744006
2455908.77425000,17185744007
2455908.78121000,17185744008
2455908.78817000,17185744009
2455908.79513000,17185744010
2455908.80209000,17185744011
2455908.80905000,17185744012
2455908.81601000,17185744013
2455908.82297000,17185744014
2455908.82993000,17185744015
2455908.83689000,17185744016
2455908.84385000,17185744017
2455908.85081000,17185744018
2455908.85777000,17185744019
2455908.86473000,17185744020
2455908.87169000,17185744021
2455908.87865000,17185744022
2455908.88561000,17185744023
2455908.89256000,17185744024
2455908.89952000,17185744025
2455908.90648000,17185744026
2455908.91344000,17185744027
2455908.92040000,17185744028
2455908.92736000,17185744029
2455908.93432000,17185744030
2455908.94128000,17185744031
2455908.94824000,17185744032
2455908.95520000,17185744033
2455908.96216000,17185744034
2455908.96912000,17185744035
2455908.97608000,17185744036
2455908.98304000,17185744037
2455908.99000000,17185744038
2455908.99696000,17185744039
2455909.00392000,17185744040
2455909.01088000,17185744041
2455909.01783000,17185744042
2455909.02479000,17185744043
2455909.03175000,17185744044
2455909.03871000,17185744045
2455909.04567000,17185744046
2455909.05263000,17185744047
2455909.05959000,17185744048
2455909.06655000,17185744049
2455909.07351000,17185744050
2455909.08047000,17185744051
2455909.08743000,17185744052
2455909.09439000,17185744053
2455909.10135000,17185744054
2455909.10831000,17185744055
2455909.11527000,17185744056
2455909.12223000,17185744057
2455909.12919000,17185744058
2455909.13614000,17185744059
2455909.14310000,17185744060
2455909.15006000,17185744061
2455909.15702000,17185744062
2455909.16398000,17185744063
2455909.17094000,17185744064
2455909.17790000,17185744065
2455909.18510000,17191227290
2455909.20370000,0
2455909.21398000,17198287748
2455909.22127000,17185744072
2455909.22823000,17185744073
2455909.23519000,17185744074
2455909.24215000,17185744075
2455909.24911000,17185744076
2455909.25607000,17185744077
2455909.26303000,17185744078
2455909.26999000,17185744079
2455909.27695000,17185744080
2455909.28391000,17185744081
2455909.29087000,17185744082
2455909.29783000,17185744083
2455909.30479000,17185744084
2455909.31175000,17185744085
2455909.31871000,17185744086
2455909.32567000,17185744087
2455909.33262000,17185744088
2455909.33958000,17185744089
2455909.34654000,17185744090
2455909.35350000,17185744091
2455909.36046000,17185744092
2455909.36742000,17185744093
2455909.37438000,17185744094
2455909.38134000,17185744095
2455909.38830000,17185744096
2455909.39526000,17185744097
2455909.40222000,17185744098
2455909.40918000,17185744099
2455909.41614000,17185744100
2455909.42310000,17185744101
2455909.43006000,17185744102
2455909.43702000,17185744103
2455909.44398000,17185744104
2455909.45094000,17185744105
2455909.45789000,17185744106
2455909.46485000,17185744107
2455909.47181000,17185744108
2455909.47877000,17185744109
2455909.48573000,17185744110
2455909.49269000,17185744111
2455909.49965000,17185744112
2455909.50661000,17185744113
2455909.51357000,17185744114
2455909.52053000,17185744115
2455909.52749000,17185744116
2455909.53445000,17185744117
2455909.54141000,17185744118
2455909.54837000,17185744119
2455909.55533000,17185744120
2455909.56229000,17185744121
2455909.56925000,17185744122
2455909.57621000,17185744123
2455909.58316000,17185744124
2455909.59012000,17185744125
2455909.59708000,17185744126
2455909.60404000,17185744127
2455909.61100000,17185744128
2455909.61796000,17185744129
2455909.62492000,17185744130
2455909.63188000,17185744131
2455909.63884000,17185744132
2455909.64580000,17185744133
2455909.65276000,17185744134
2455909.65972000,17185744135
2455909.66668000,17185744136
2455909.67364000,17185744137
2455909.68060000,17185744138
2455909.68756000,17185744139
2455909.69452000,17185744140
2455909.70147000,17185744141
2455909.70843000,17185744142
2455909.71539000,17185744143
2455909.72236000,17186238299
2455909.72932000,17185702240
2455909.73628000,17185735717
2455909.74323000,17185744147
2455909.75019000,17185744148
2455909.75715000,17185744149
2455909.76411000,17185744150
2455909.77107000,17185744151
2455909.77803000,17185744152
2455909.78499000,17185744153
2455909.79195000,17185744154
2455909.79891000,17185744155
2455909.80587000,17185744156
2455909.81283000,17185744157
2455909.81979000,17185744158
2455909.82674000,17185744159
2455909.83370000,17185744160
2455909.84066000,17185744161
2455909.84762000,17185744162
2455909.85458000,17185744163
2455909.86154000,17185744164
2455909.86850000,17185744165
2455909.87546000,17185744166
2455909.88242000,17185744167
2455909.88938000,17185744168
2455909.89634000,17185744169
2455909.90330000,17185744170
2455909.91026000,17185744171
2455909.91722000,17185744172
2455909.92418000,17185744173
2455909.93114000,17185744174
2455909.93810000,17185744175
2455909.94506000,17185744176
2455909.95201000,17185744177
2455909.95897000,17185744178
2455909.96593000,17185744179
2455909.97289000,17185744180
2455909.97985000,17185744181
2455909.98681000,17185744182
2455910.00769000,17185744185
2455910.01465000,17185744186
2455910.02161000,17185744187
2455910.02857000,17185744188
2455910.03553000,17185744189
2455910.04249000,17185744190
2455910.04945000,17185744191
2455910.05641000,17185744192
2455910.06337000,17185744193
2455910.07033000,17185744194
2455910.07728000,17185744195
2455910.08424000,17185744196
2455910.09120000,17185744197
2455910.09816000,17185744198
2455910.10512000,17185744199
2455910.11208000,17185744200
2455910.11904000,17185744201
2455910.12600000,17185744202
2455910.13296000,17185744203
2455910.13992000,17185744204
2455910.14688000,17185744205
2455910.15384000,17185744206
2455910.16080000,17185744207
2455910.16776000,17185744208
2455910.17472000,17185744209
2455910.18168000,17185744210
2455910.18864000,17185744211
2455910.19560000,17185744212
2455910.20255000,17185744213
2455910.20951000,17185744214
2455910.21647000,17185744215
2455910.22343000,17185744216
2455910.23039000,17185744217
2455910.23735000,17185744218
2455910.24431000,17185744219
2455910.25127000,17185744220
2455910.25823000,17185744221
2455910.26519000,17185744222
2455910.27215000,17185744223
2455910.27911000,17185744224
2455910.28607000,17185744225
2455910.29303000,17185744226
2455910.29999000,17185744227
2455910.30695000,17185744228
2455910.31391000,17185744229
2455910.32086000,17185744230
2455910.32782000,17185744231
2455910.33478000,17185744232
2455910.34174000,17185744233
2455910.34870000,17185744234
2455910.35566000,17185744235
2455910.36262000,17185744236
2455910.36958000,17185744237
2455910.37654000,17185744238
2455910.38350000,17185744239
2455910.39046000,17185744240
2455910.39742000,17185744241
2455910.40438000,17185744242
2455910.41134000,17185744243
2455910.41830000,17185744244
2455910.42526000,17185744245
2455910.43222000,17185744246
2455910.43918000,17185744247
2455910.44613000,17185744248
2455910.45309000,17185744249
2455910.46005000,17185744250
2455910.46701000,17185744251
2455910.47397000,17185744252
2455910.48093000,17185744253
2455910.48789000,17185744254
2455910.49485000,17185744255
2455910.50181000,17185744256
2455910.50877000,17185744257
2455910.51573000,17185744258
2455910.52269000,17185744259
2455910.52965000,17185744260
2455910.53661000,17185744261
2455910.54357000,17185744262
2455910.55053000,17185744263
2455910.55749000,17185744264
2455910.56445000,17185744265
2455910.57140000,17185744266
2455910.57836000,17185744267
2455910.58532000,17185744268
2455910.59228000,17185744269
2455910.59924000,17185744270
2455910.60620000,17185744271
2455910.61316000,17185744272
2455910.62012000,17185744273
