zen.2456214.50288.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.50288.uvcRRE,64,17185787934,6214,2456214.50288,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.50984.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.50984.uvcRRE,64,17185787935,6214,2456214.50984,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.51680.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.51680.uvcRRE,64,17185787936,6214,2456214.5168,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.52376.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.52376.uvcRRE,64,17185787937,6214,2456214.52376,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.53072.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.53072.uvcRRE,64,17185787938,6214,2456214.53072,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.53768.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.53768.uvcRRE,64,17185787939,6214,2456214.53768,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.54464.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.54464.uvcRRE,64,17185787940,6214,2456214.54464,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.55160.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.55160.uvcRRE,64,17185787941,6214,2456214.5516,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.55856.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.55856.uvcRRE,64,17185787942,6214,2456214.55856,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.56552.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.56552.uvcRRE,64,17185787943,6214,2456214.56552,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.57248.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.57248.uvcRRE,64,17185787944,6214,2456214.57248,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.57944.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.57944.uvcRRE,64,17185787945,6214,2456214.57944,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.58640.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.58640.uvcRRE,64,17185787946,6214,2456214.5864,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.59336.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.59336.uvcRRE,64,17185787947,6214,2456214.59336,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.60031.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.60031.uvcRRE,64,17185787948,6214,2456214.60031,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.60727.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.60727.uvcRRE,64,17185787949,6214,2456214.60727,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.61423.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.61423.uvcRRE,64,17185787950,6214,2456214.61423,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.62119.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.62119.uvcRRE,64,17185787951,6214,2456214.62119,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.62815.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.62815.uvcRRE,64,17185787952,6214,2456214.62815,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456214.63511.uvcRRE,/data4/paper/2012EoR/psa_live/psa6214/zen.2456214.63511.uvcRRE,64,17185787953,6214,2456214.63511,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,51.8MB,False
zen.2456230.47600.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.47600.uvcRRE,64,17185790229,6230,2456230.476,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.48296.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.48296.uvcRRE,64,17185790230,6230,2456230.48296,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.48992.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.48992.uvcRRE,64,17185790231,6230,2456230.48992,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.49688.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.49688.uvcRRE,64,17185790232,6230,2456230.49688,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.50384.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.50384.uvcRRE,64,17185790233,6230,2456230.50384,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.51080.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.51080.uvcRRE,64,17185790234,6230,2456230.5108,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.51776.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.51776.uvcRRE,64,17185790235,6230,2456230.51776,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.54559.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.54559.uvcRRE,64,17185790239,6230,2456230.54559,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.55255.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.55255.uvcRRE,64,17185790240,6230,2456230.55255,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.55951.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.55951.uvcRRE,64,17185790241,6230,2456230.55951,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.56647.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.56647.uvcRRE,64,17185790242,6230,2456230.56647,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.00276.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.00276.uvcRRE,64,17185790161,6230,2456230.00276,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.00972.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.00972.uvcRRE,64,17185790162,6230,2456230.00972,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.01668.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.01668.uvcRRE,64,17185790163,6230,2456230.01668,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.02364.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.02364.uvcRRE,64,17185790164,6230,2456230.02364,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.03059.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.03059.uvcRRE,64,17185790165,6230,2456230.03059,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.03755.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.03755.uvcRRE,64,17185790166,6230,2456230.03755,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.05843.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.05843.uvcRRE,64,17185790169,6230,2456230.05843,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.06539.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.06539.uvcRRE,64,17185790170,6230,2456230.06539,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
zen.2456230.07235.uvcRRE,/data4/paper/2012EoR/psa_live/psa6230/zen.2456230.07235.uvcRRE,64,17185790171,6230,2456230.07235,yy,0.00696,NULL,/usr/global/paper/capo/zsa/calfiles/psa6240_v003.py,125.1MB,False
